0,1,2,3,4,5,6,7,8,9
400.0,0.610322283282831,0.0011729775968751723,0.000532104105722292,5420.826860550325,1484.823493162081,1601.901944900661,5.709571499935684,2.6442333443403614,2.0
500.0,0.47878063166786966,0.000789547246473224,0.00037261428507969895,7900.748064191546,2551.4108805038595,2524.5715791046955,5.496911185186062,2.2512576771189634,2.0
600.0,0.41170674516434136,0.0006682743180633308,0.00028608452847891523,7372.8496027656365,3178.928276119368,2782.3800191284986,4.903847616338463,2.406405447384466,2.0
700.0,0.30259665439375394,0.00027641673525509545,7.7994128599318e-05,5861.354781262577,16330.851912025051,2431.1979453253375,4.785052299997153,2.7546525079835504,2.0
800.0,0.36084326380890536,0.0006206056611376277,0.00022032475092157556,6883.319660014473,2149.987895331811,2837.2537357593787,4.892978296335661,2.2720847352911404,2.0
900.0,0.4513358988884637,0.0006750661761290454,0.00019062364797665053,,,1500.784479800984,5.176953925417223,3.133483384739768,2.0
100.0,0.5805118881272819,0.00036327524969081943,0.00018790099121938935,4114.808438001201,1554.3923293573162,912.0482039615671,12.139822261840537,5.881502945570716,3.0
200.0,0.8677061351894971,0.0008499566305720818,0.0003656790154786863,5599.1831886267755,1634.8181971287656,1163.0906602291805,10.190834907738985,4.347875577795597,3.0
300.0,0.8852923495888377,0.0011977928045182103,0.0005885706022201551,4862.456632079557,1749.8293438547846,1155.6891707819138,8.120148260693497,3.8188193592789395,3.0
400.0,0.8262438898665186,0.0012095089292151668,0.0006047544646075834,5652.234793903306,1403.355892784432,1065.8453897689621,7.775538265838629,3.35880848129971,3.0
500.0,0.7488947331013478,0.0011520128005233507,0.0006159276359233756,10910.27820201777,1782.1207974933268,1832.3681002185158,7.1743600822679054,3.2520714197674145,3.0
600.0,0.6693784222618874,0.0010842436361484813,0.00046467584406363486,6936.782051502727,1985.4339052992634,1416.7741055297943,6.821955730233366,3.153993294473147,3.0
700.0,0.5711197116995702,0.0008456160235462436,0.0004038763097534298,11173.295419370756,2272.715095325242,2181.195413666448,6.034543911107367,2.880770673718638,3.0
800.0,0.5234062543657967,0.0008333313300241951,0.0003472213875100813,14985.645094643347,2859.9866168045996,3976.130464220282,5.818297081957524,2.947858337029436,3.0
900.0,0.45114329021630317,0.0005426205574583104,0.0002713102787291552,17498.613828051835,3651.743634613522,4692.57885526992,6.04691506835354,3.0748388104893243,3.0
100.0,0.29520563214932416,0.0006982891805269549,0.0002327630601756516,749.5985419582576,527.5285423414316,322.1969736369692,4.862067194655971,2.4844723153370376,4.0
200.0,0.9515301151693597,0.00109130686086487,0.00048760519315238873,4638.3829769277945,1474.525563298126,1197.0741944094448,8.442215110382525,5.417181601634282,4.0
300.0,0.6950731706858005,0.0012179306732933292,0.0005974754246344634,4209.850698178634,1601.3031073896786,1172.2007968801413,6.499408724653512,2.9507884151305928,4.0
400.0,0.6174976879554365,0.0017766171619510063,0.0008257516386532846,4849.014385649003,988.898481793631,964.9752985323927,5.073358961802307,2.155513720319492,4.0
500.0,0.45154634598976506,0.001239795002262317,0.0005635431828465077,5904.240146392956,1613.1185404043645,1547.354597231643,4.273639486406765,1.759474725958326,4.0
600.0,0.4223597975777004,0.0012266734329580285,0.0005487749568496444,7433.423907656223,1692.3288357541624,1857.8170312733143,4.030526636655161,1.6978060244104058,4.0
700.0,0.3108412842029264,0.000622146832381576,0.000311073416190788,7685.032450338826,2650.0631822243863,2682.0371317822264,3.7628394550512194,1.5352933866559262,4.0
800.0,0.36003884691313454,0.0006728095357532342,0.00011213492262553905,10140.792911216617,5274.40360949561,5070.396455608308,4.300325453447898,1.9605018830180103,4.0
900.0,0.3673944049086169,0.0006702242888311301,0.00038298530790350295,516.2863567713648,238.24657292990014,191.77640403686488,4.607908737888967,1.50124029537667,4.0
100.0,0.3924185801913382,0.0009455159720542249,0.00024187617889759243,4702.85920811072,1296.6727284728127,1353.0415739976675,4.613469711950969,2.4189669242648915,5.0
200.0,0.7468034389363425,0.001926852981936474,0.0009155968070194591,4115.635430261493,1028.9154512197224,960.2368534250026,5.318392398772264,2.889406521226724,5.0
300.0,0.679590578468795,0.0017968709418810958,0.0008678764413167198,7621.71691114828,1143.9272836781513,1206.3725915491573,5.159339232366155,2.873332997687231,5.0
400.0,0.764908281215441,0.0017385273096469061,0.0008392890460364374,4717.982945105061,1101.9047356093301,1145.0534245948238,5.794201095672353,2.9784886968239026,5.0
500.0,0.718719673674226,0.0018669694314456876,0.0008945895192343919,17474.109558165073,1201.5553628363632,2105.5175360989056,5.545108678681244,2.743032819370642,5.0
600.0,0.6632645485937079,0.0016300185601394396,0.0007721140548028924,4736.125477908179,1158.8904109028065,1087.19216646092,5.233726042320133,2.7049363950821506,5.0
700.0,0.513980487625324,0.0013175504323447837,0.0006667122669696495,8938.235164908692,1406.0815942768186,1633.6932222774783,4.84269644429378,2.1243208366764743,5.0
800.0,0.4951353362419845,0.0013340622036469945,0.0005588638961223896,4873.461839325726,1324.6890398222172,1258.5266664220665,4.585088614741515,2.063202997886259,5.0
900.0,0.49750396904717975,0.0013744251858614723,0.0007276368631031325,18189.30161263887,1789.651253545424,3841.8843406863234,4.9159436344764025,2.015499839764144,5.0
100.0,0.25218437911834213,0.0005503313228899923,0.00022930471787083013,4071.496538552339,779.7987312606303,1021.1803913961834,4.417201507889032,2.480735892880084,6.0
200.0,0.5172041029333948,0.000744284287805612,0.0003325525541259118,7595.74869031366,2177.0935213116713,2462.847491399246,6.243179718228403,3.6540216125575213,6.0
300.0,0.7377714441499797,0.0015534927558076353,0.0007692051509338777,13864.272388003767,1483.9172995700524,2063.5911018739353,5.8561327031340875,3.3575370601723833,6.0
400.0,0.7252844929437343,0.0015717161139751214,0.0006800694723930813,5400.80727253994,1244.2743115764317,1191.130526989471,5.924457018465625,3.4363791436036366,6.0
500.0,0.7575709210252696,0.0020463709438295085,0.001000106100367805,4568.837990583153,1042.3418196368355,892.7988253951753,5.319783115771349,2.8697673176895657,6.0
600.0,0.7614668778193164,0.0016705729802520826,0.0007969705960835623,9077.049488513265,1176.4875138942734,1291.2286002698077,5.786406924684484,3.4570011980496926,6.0
700.0,0.7558593133407131,0.0018568789835469595,0.0008894294290939218,3079.9375852434896,983.9690268998578,678.2865677136836,5.332776818328568,3.2763084168564496,6.0
800.0,0.6244663223511739,0.0016412370593652137,0.0007190181402933317,8748.097211060114,1256.5864747339333,1426.0362973677652,5.116672505466377,2.6214702971437562,6.0
900.0,0.5275066488052536,0.0016887460022641033,0.0007076649914249575,8105.285512085073,1311.748382334026,1668.808500883509,4.490419635035951,2.278955601730764,6.0
