0,1,2,3,4,5,6,7,8,9
100.0,0.31138388402398615,0.000593160858905479,0.0002471503578772829,5590.509509688243,1702.7205591454172,1670.9417159792001,4.421594487016971,1.9820322042322571,0.0
200.0,0.36947858002778444,0.0006949173025122259,0.00033356030520586844,6016.364821414463,2246.1394966197354,1856.3812066364842,4.19952277274437,1.9574179089613697,0.0
300.0,0.26735550375543354,0.0006274841084483592,0.00020079491470347495,24328.24401641451,5480.6708162720315,7796.363318194209,3.6575782159692927,1.8082976004736746,0.0
400.0,0.2875378944757485,0.0007021187828825589,0.00032598372062404515,13408.500828597695,2715.0379649243105,3703.6376241614653,3.6069731199468653,1.689341736671954,0.0
500.0,0.2534903855987391,0.00047323410731911296,0.00014944234967971987,9447.608399068937,3362.2158012911677,3210.1994376912958,3.502256823145908,1.8820431301765441,0.0
600.0,0.1864537240168819,0.00026212758911495405,5.242551782299081e-05,10930.088015150279,11821.696400601417,5465.044007575137,3.5072860391026026,2.113602455826205,0.0
700.0,0.15353264265744138,0.00017899136653342816,0.0,,,0.0,3.6833386270583293,2.0382663368924,0.0
800.0,0.40328527580318774,0.0,0.0,,,0.0,5.216309140276554,1.5654051808108191,0.0
900.0,0.4838908298431681,0.0,0.0,,,0.0,4.065102822190782,1.7271527522848775,0.0
100.0,0.14527996782191174,0.000295804015758636,6.3386574805422e-05,7168.168511004187,2482.711909891106,3363.0770601111717,3.98014523352601,2.1010314006664372,1.0
200.0,0.4664624241610517,0.0007996181748616911,0.00035772392033286184,4242.21275142394,1486.5374862797942,1157.6761536108677,5.645878154270384,2.6399164596257996,1.0
300.0,0.4065139470416392,0.0009597524848394068,0.0004240766793476449,5946.048449037597,1722.6614988605786,1708.8852728888291,4.485000348521555,1.9036349786006677,1.0
400.0,0.2874950302215552,0.0006102259666298067,0.0003285832128006652,10170.288717107847,3061.6782064381323,2823.910041957496,3.490329129282172,1.7510184820228205,1.0
500.0,0.29453229044901597,0.0005767328459359713,0.00022567807014885834,6869.6817486695945,3137.344690777672,2138.6436779708447,3.447309735249068,1.657322278581199,1.0
600.0,0.19595797255377181,0.0004983830460306602,0.00011075178800681339,20618.65226686932,7468.988107030978,8282.45669872592,3.297519449452381,1.5137602043411444,1.0
700.0,0.17592299474819703,0.00018053297739779411,3.008882956629902e-05,0.0,395.57357620820403,0.0,3.4681815634819784,1.7132320775898737,1.0
800.0,0.1589372440262156,0.0003378885305556579,6.757770611113158e-05,21367.31680573616,10789.71414364921,10683.65840286808,2.9788903353896385,1.676556318404161,1.0
900.0,0.15319351382882312,0.0002092517454244462,0.0,,,0.0,2.7756037984627886,1.4634322770258188,1.0
100.0,0.20082918543905706,0.0005449157013732909,0.0001393970398861907,6000.903842739295,1333.5486055157062,1609.8639763593937,3.4754306270617583,1.8666941327036586,2.0
200.0,0.31949343692964677,0.000708461948328633,0.0003210218203364118,10439.522128966637,2173.9559598950636,2322.9850283060546,3.9463539535123435,2.0859699178255244,2.0
300.0,0.29691521020644346,0.0008126161578725108,0.0003514015817827074,9412.356504599564,2859.1032915446413,2626.751567432575,3.4453531871162775,1.6314354893798015,2.0
400.0,0.23606240260527664,0.0006623770865921831,0.0002624512984610537,14350.170171533711,3673.385398313004,3875.7482109367124,3.047139124960528,1.5004537949460515,2.0
500.0,0.2330119232137902,0.0005456584192797044,0.00019587738127989384,15946.02173015289,3757.7647988547437,4136.437608668656,3.3108069618063944,1.3500480183851125,2.0
600.0,0.19712320969303307,0.0004881370283148886,0.0001851554245332336,35546.86592766456,6590.145790496333,9698.104103558784,2.9961428416963476,1.3439417856917506,2.0
700.0,0.1957363027825304,0.0003883036452933859,0.0001430592377396685,5115.481733489782,3939.3103361055255,1695.8210651753573,2.6458098473266993,1.3685877074309156,2.0
800.0,0.17909467106550014,0.0004204611999489852,0.0001051152999872463,14092.758610330522,5210.3784024138,5433.60999865648,2.8034655497551197,1.3708307188015791,2.0
900.0,0.19757944248594358,0.0005244250691043621,8.740417818406035e-05,2794.6389920096844,1772.5626445437472,1146.403953107756,2.694974590551747,1.4307042819072984,2.0
