0,1,2,3,4,5,6,7,8,9
100.0,0.1806538309243211,0.00018829597128683807,0.0,,,0.0,5.204493800933253,2.5938698312849353,0.0
200.0,0.44798314166435177,0.0009155480147387744,0.0003633127042614184,5229.358101667371,1325.9195351545886,1209.6175511101308,5.100431963145659,2.647477770276024,0.0
300.0,0.6163042662796516,0.0013463458929020985,0.0006282947500209793,15435.211803668877,1654.2700940538864,2455.5494356544455,5.386176679817945,2.8159138207558754,0.0
400.0,0.680055769587404,0.0017095790482641881,0.000706968779357371,3773.0754795866087,1041.07447800003,785.7252321510706,5.347777036679901,2.856116588633769,0.0
500.0,0.6127536578727831,0.001518095871922266,0.0006685192830483374,4133.40522044152,1247.6134024181229,872.238481676331,4.821331608327475,2.4989432157203684,0.0
600.0,0.6261220949290701,0.0018587492025629972,0.0009671540566181449,7027.473274423741,1127.3738225620182,1136.4740600412456,4.703584432861758,2.2878183306402007,0.0
700.0,0.570674166269534,0.0014198553308260584,0.0005712061675737017,4989.125610932708,1513.2988359870656,1336.7628427304876,4.8419931911005145,2.633036534466795,0.0
800.0,0.4686941518845605,0.0015094208399911142,0.0007169748989957792,6841.782928840257,1364.5821986585659,1508.9135956850812,4.073199197924869,2.057699506443937,0.0
900.0,0.3748898676266166,0.0014234075615618855,0.0005693630246247542,10726.748440580443,1573.3895947317858,2031.3338454272453,3.3491155397753696,1.5975522460998495,0.0
100.0,0.13866221130904857,0.00019470635443116682,3.04856842599179e-05,,,1.3920490639285947,3.8094165464257435,2.098406078242515,1.0
200.0,0.46268282792606835,0.0008903731067578568,0.0003101471279658767,3430.0258304988965,1086.027614391302,958.7049766348257,5.233766913341084,2.6129466596942734,1.0
300.0,0.5964927147932321,0.0015490793780609548,0.0006952353623231079,7091.644414768554,1466.7977043212481,1542.6861665291995,4.738866771063317,2.503992727934043,1.0
400.0,0.5371520977152642,0.0014918917624722092,0.0007339076154635955,4224.1068925485015,1339.157786725788,1090.6356695986406,4.471182218186929,1.9303287113996124,1.0
500.0,0.38142825624101284,0.0010947118687979903,0.00037793482546361946,4481.423518345691,2037.7220853869803,1452.1265532451234,3.8305407499770996,1.8453469255947637,1.0
600.0,0.35780307946293705,0.0010073710483045188,0.00043496337541725497,8579.045718089677,2445.728015886204,2715.6907017614108,3.5803310513821316,1.6853340405637725,1.0
700.0,0.3591703667499746,0.0009389708572937397,0.0003069764064762122,8282.113557866774,2958.64434787503,3116.374268563314,3.5570544828902158,1.9018676789283675,1.0
800.0,0.2850136577224307,0.000596695066872631,0.00017894874401499884,6656.795977436705,4350.182912046206,3094.8094131918597,3.193416355160764,2.100975889541721,1.0
900.0,0.2619606297952601,0.0006815090735302912,7.393844391580545e-05,,,90.79061599681147,2.867128937597715,2.0028938744772957,1.0
100.0,0.32466048400136127,0.0005433916618671786,0.00015214966532281,1690.8633635859005,810.4480553773299,615.7270485377096,5.441835411603366,2.853200463827,2.0
200.0,0.9241177485840932,0.0019529956643159424,0.0008858949405144481,2759.2215038766153,885.6806558573841,732.0641658442432,6.537770668193183,3.1324172518901303,2.0
300.0,0.9301679726976493,0.0015652476493679957,0.0007620284608765242,4838.108921381179,1266.0682342276355,995.30097393646,7.120052224219453,3.581103375037961,2.0
400.0,0.6878968737989539,0.001444543260222126,0.0006809989655332879,4121.367982774973,1434.1681428114375,1173.8187023373196,5.707963516986256,2.52919078086702,2.0
500.0,0.6278564199890657,0.0017545793951946598,0.0008244409206336354,4805.664388440549,1218.6007437841633,1124.0780058901053,5.061014472589751,2.0564588774195647,2.0
600.0,0.5251063198908282,0.0012425646374214514,0.00047131762109089536,5071.492524241097,1793.6078621295112,1428.910411737275,4.841235806451706,2.052085116126715,2.0
700.0,0.4221847876872192,0.000917034958187215,0.0002907671818642389,5454.355174953118,2356.278625727058,1688.6739593916159,4.436783860754959,1.9676127389129152,2.0
800.0,0.3499427952626515,0.0008422614980988588,0.0003850338277023354,16202.018825743347,3355.9546082546585,4497.363628578514,4.073074727062411,2.0491301121493626,2.0
900.0,0.3056818632682675,0.0006747612189907013,0.0001619426925577683,20968.62488485314,4406.26430988498,7664.272878743326,4.002866307398892,1.98702342368655,2.0
100.0,0.41409373965451324,0.0012018624941694833,0.00036750533165262167,2270.4892614576966,879.7107374192497,710.9223015632539,3.760788381543427,2.140872681125476,3.0
