0,1,2,3,4,5,6,7,8,9
100.0,0.35254949574194766,0.0010556666971278856,0.000374591408658282,2334.4186659678817,1076.336663460867,755.1699307489696,4.087061929070243,1.7368807633435916,0.0
200.0,0.481342731059884,0.0013145319448589243,0.0006067070514733496,3945.2445721551776,1510.4151785715173,1213.2792985984224,4.250325318488149,1.962748502050102,0.0
300.0,0.33323245541761304,0.0009304110807381644,0.0004162365361197051,5766.6588910371065,2084.7464941271087,1870.6080142682333,3.617302892135653,1.353815803207693,0.0
400.0,0.21778232287328686,0.0005291292304789943,0.00020157304018247402,6851.377868950367,4749.478086685762,2436.871292000348,3.144194404012304,0.9801979785631428,0.0
500.0,0.1959903091702014,0.00047280565604622713,0.0002127625452208022,8124.1959948726,3252.4730626949004,2279.551415317363,2.9978669586324314,1.042631453961099,0.0
600.0,0.18783927468711203,0.00029637209687225885,0.00012348837369677453,9053.968371005729,9578.165173806623,3486.169415927254,3.170448851938437,1.4091970203667625,0.0
700.0,0.18697356941563598,0.0003608627918773628,6.561141670497507e-05,15956.867203481495,10774.616481017321,7978.433601740747,2.8692132194271434,1.4708052155888747,0.0
800.0,0.22952820886065547,0.0005151013698230893,0.0,,,0.0,3.428697953144653,1.7596348951791068,0.0
900.0,0.28670847311625486,0.000897280179117965,0.0003738667412991521,19730.99879617989,5324.3839897118505,7569.492382693004,3.0376578659185394,1.4399842150457227,0.0
100.0,0.32802610081411093,0.001040091890205077,0.0004391499091976991,2784.807459363714,1035.3109973721992,901.357739786114,3.713111466181594,1.6777139365134988,1.0
200.0,0.36068940819593737,0.0011580100254745586,0.0004151356695097474,3407.4188688509166,1386.763854579706,909.8309022049649,3.7922388975744967,1.3978429728262252,1.0
300.0,0.32573011672208385,0.0012294155896972008,0.0005409428594667684,7070.732429943979,1982.9643539016727,2122.897892132891,3.2723549896622135,1.2115984307949044,1.0
400.0,0.3109084347350896,0.0013248428252384033,0.0005720912199893105,6565.504625111818,1412.2240938718774,1694.0958388077502,3.063179742377177,1.1538828085932007,1.0
500.0,0.30491880117611786,0.0012685551661479786,0.0005436664997777052,7476.730742041022,1953.3736838190505,2061.0433019193365,2.9457671993150716,1.3099335330652349,1.0
600.0,0.2713686728192468,0.0009797629799710437,0.0002981887330346655,5806.212398586795,1481.8791383749672,1835.1496691706311,2.8684412509058754,1.483658271750858,1.0
700.0,0.30408541838578196,0.0011861513205280228,0.0004270144753900882,11687.094741588458,2279.7986721708958,3536.73876971123,2.9722106794741077,1.386106539160395,1.0
800.0,0.2365207619197753,0.0008268893473953428,0.00036176408948546243,11516.316754925996,3459.3497447879718,4760.506364128864,2.749249049504922,1.4318792066937671,1.0
900.0,0.21527216779227895,0.0007636351413818993,0.00011748232944336912,189.57912701368332,946.3237600792199,94.78956350684096,2.5279047740896203,1.2117812346879424,1.0
100.0,0.09480954119579316,0.00010857303572955411,0.0,,,0.0,3.038301466800196,1.7641071191177151,2.0
200.0,0.405456077525537,0.0007246197068244913,0.00026914446253481104,5198.541639123112,1933.804864231497,1830.0549497517222,4.641822836533067,2.278434607913012,2.0
300.0,0.4372952796378629,0.0010521012759111884,0.00041014117535520897,6919.18481093552,2361.585961168915,1857.723770761448,4.71050569663071,2.0161175668843008,2.0
400.0,0.4226052086923797,0.0011253511878576853,0.00045377064026519567,5357.657951096073,1979.150704238154,1616.747634096664,4.03400626652776,1.6372957907519468,2.0
500.0,0.39814460614817654,0.0012034522297206596,0.0004932181269346965,28842.15581441205,2638.8749932473524,5726.310572711363,3.9845339369986887,1.5306559967783733,2.0
600.0,0.30918930255228466,0.0012662935249319926,0.0005189727561196691,4278.369613317773,1278.6561133835091,1239.0800153712253,3.0952842024771168,1.261630245308132,2.0
700.0,0.21614869108012472,0.0005281022448811207,0.0001377658030124663,5976.648949111812,2409.1828599016494,2318.4321050805083,3.127595107473238,1.4385365319227421,2.0
